X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
136.3,67.9,-169.58,1,BH1,8.68,4.01,-4.52,-4.49
136.3,67.9,-170.62,1,BH1,7.69,5.25,-4.0,-4.38
136.3,67.9,-171.68,1,BH1,3.06,4.67,-10.96,-11.59
136.3,67.9,-172.72,1,BH1,10.25,11.69,-8.06,-7.55
136.3,67.9,-173.78,1,BH1,5.79,4.9,-13.24,-9.39
136.3,67.9,-174.82,1,BH1,6.86,13.08,-9.84,-3.51
136.3,67.9,-175.88,1,BH1,6.5,9.41,-3.99,-1.52
136.3,67.9,-176.92,1,BH1,9.9,9.98,-9.7,-7.68
136.3,67.9,-177.98,1,BH1,13.7,5.71,-7.2,-4.3
136.3,67.9,-179.02,1,BH1,12.68,11.74,-8.72,-4.35
136.3,67.9,-180.08,1,BH1,6.34,4.75,-13.79,-8.67
136.3,67.9,-181.12,1,BH1,3.61,4.18,-5.72,-10.89
136.3,67.9,-182.18,1,BH1,8.8,4.86,-4.98,-1.52
136.3,67.9,-183.22,1,BH1,10.77,4.54,-4.22,-9.5
136.3,67.9,-184.28,1,BH1,6.42,2.77,-8.63,-5.91
136.3,67.9,-185.32,1,BH1,6.84,6.92,-11.07,-3.65
136.3,67.9,-186.38,1,BH1,4.88,7.39,-9.28,-7.06
136.3,67.9,-187.42,1,BH1,8.91,3.94,-7.46,-7.61
136.3,67.9,-188.48,1,BH1,6.72,8.69,-6.93,-5.2
136.3,67.9,-189.52,1,BH1,6.82,11.67,-7.5,-5.32
136.3,67.9,-190.58,1,BH1,7.83,14.28,-7.95,-7.76
136.3,67.9,-191.62,1,BH1,4.29,0.65,-9.53,-8.56
136.3,67.9,-192.68,1,BH1,4.37,15.05,-8.29,-5.44
136.3,67.9,-193.72,1,BH1,1.35,6.74,-13.72,-10.9
136.3,67.9,-194.78,1,BH1,11.71,9.27,-6.32,-6.73
136.3,67.9,-195.82,1,BH1,9.27,3.8,-10.82,-3.86
136.3,67.9,-196.88,1,BH1,7.94,11.11,-9.76,0.77
136.3,67.9,-197.92,1,BH1,9.64,10.58,-3.44,-4.45
136.3,67.9,-198.98,1,BH1,8.99,7.82,-7.55,-4.84
42.7,66.7,-0.52,3,BH2,1.94,-5.78,5.67,0.86
42.7,66.7,-1.58,3,BH2,2.33,-2.36,7.97,2.36
42.7,66.7,-2.62,3,BH2,3.84,-5.37,0.07,2.26
42.7,66.7,-3.68,3,BH2,1.0,-6.15,6.93,3.53
42.7,66.7,-4.72,3,BH2,0.29,0.31,1.59,-0.98
42.7,66.7,-5.78,3,BH2,2.15,3.37,4.64,5.61
42.7,66.7,-6.82,3,BH2,6.28,-3.06,-0.15,1.56
42.7,66.7,-7.88,3,BH2,5.79,-1.39,5.41,0.28
42.7,66.7,-8.93,3,BH2,3.86,-9.71,5.97,0.33
42.7,66.7,-9.98,3,BH2,8.68,-10.59,3.54,1.45
42.7,66.7,-11.02,3,BH2,5.15,-2.28,3.86,4.28
42.7,66.7,-12.08,3,BH2,4.9,-7.54,3.06,-1.74
42.7,66.7,-13.12,3,BH2,2.76,-8.46,6.9,-3.25
42.7,66.7,-14.18,3,BH2,0.05,-0.27,5.23,3.77
42.7,66.7,-15.22,3,BH2,-4.34,-7.45,1.77,2.65
42.7,66.7,-16.27,3,BH2,8.15,-3.66,1.42,-0.66
42.7,66.7,-17.32,3,BH2,5.66,-4.9,8.17,3.91
42.7,66.7,-18.38,3,BH2,3.61,-7.0,5.27,2.11
42.7,66.7,-19.42,3,BH2,3.26,-6.91,-0.19,4.42
42.7,66.7,-20.48,3,BH2,0.67,-2.45,4.78,-1.16
42.7,66.7,-21.52,3,BH2,6.47,-7.35,5.34,2.2
42.7,66.7,-22.58,3,BH2,1.27,-4.53,4.6,4.09
42.7,66.7,-23.62,3,BH2,5.3,-9.3,1.24,-4.33
42.7,66.7,-24.68,3,BH2,6.23,-4.0,2.69,-0.1
42.7,66.7,-25.72,3,BH2,9.36,-5.55,2.15,4.77
42.7,66.7,-26.78,3,BH2,10.13,-1.17,4.18,-0.98
42.7,66.7,-27.82,3,BH2,6.37,-7.13,9.32,1.71
42.7,66.7,-28.88,3,BH2,1.8,-6.69,8.33,2.54
42.7,66.7,-29.92,3,BH2,5.48,-4.25,3.55,-0.15
42.7,66.7,-30.98,3,BH2,2.94,-5.5,0.44,0.38
42.7,66.7,-32.02,3,BH2,8.19,-4.33,0.1,3.37
42.7,66.7,-33.08,3,BH2,6.15,-1.32,-1.23,7.86
42.7,66.7,-34.12,3,BH2,3.97,-1.7,4.98,4.29
42.7,66.7,-35.17,3,BH2,4.8,-5.68,2.87,2.11
42.7,66.7,-36.22,3,BH2,3.01,-4.09,3.53,-0.33
42.7,66.7,-37.28,3,BH2,3.5,-6.0,5.06,5.12
42.7,66.7,-38.33,3,BH2,5.53,-6.88,4.89,2.9
42.7,66.7,-39.38,3,BH2,2.89,-2.39,-0.53,2.21
42.7,66.7,-40.42,3,BH2,8.33,-6.22,8.09,4.65
42.7,66.7,-41.48,3,BH2,-1.79,-3.78,3.95,3.78
42.7,66.7,-42.52,3,BH2,5.7,-3.28,7.35,2.14
42.7,66.7,-43.58,3,BH2,4.34,-6.51,2.79,-1.21
42.7,66.7,-44.62,3,BH2,2.12,-0.84,5.68,1.96
42.7,66.7,-45.68,3,BH2,5.54,-0.65,1.7,4.94
42.7,66.7,-46.72,3,BH2,4.05,-3.51,0.89,3.1
42.7,66.7,-47.78,3,BH2,-0.34,-6.93,-1.1,2.01
42.7,66.7,-48.82,3,BH2,-1.05,-8.38,4.52,4.91
42.7,66.7,-49.88,3,BH2,4.65,-6.71,6.32,2.7
42.7,66.7,-50.92,0,BH2,2.5,2.45,0.08,-0.74
42.7,66.7,-51.98,0,BH2,2.69,2.73,-5.55,2.79
42.7,66.7,-53.02,0,BH2,1.78,5.65,-1.16,-3.87
42.7,66.7,-54.08,0,BH2,-3.38,6.85,-5.06,1.24
42.7,66.7,-55.12,0,BH2,6.19,4.51,-5.01,0.76
42.7,66.7,-56.18,0,BH2,-0.69,3.66,-3.11,2.79
42.7,66.7,-57.22,0,BH2,-0.04,5.72,-4.49,3.84
42.7,66.7,-58.28,0,BH2,-0.56,-0.86,-6.9,0.48
42.7,66.7,-59.32,0,BH2,2.81,3.67,-7.83,-5.45
42.7,66.7,-60.38,0,BH2,3.66,4.69,-3.74,0.75
42.7,66.7,-61.42,0,BH2,1.19,7.42,-9.59,1.51
42.7,66.7,-62.48,0,BH2,-2.32,-0.75,-3.09,-3.26
42.7,66.7,-63.52,0,BH2,1.91,4.02,3.52,-2.4
42.7,66.7,-64.58,0,BH2,-1.04,0.26,-6.78,-2.07
42.7,66.7,-65.62,0,BH2,4.13,6.06,1.01,2.3
42.7,66.7,-66.68,0,BH2,2.69,6.4,-5.23,-5.22
42.7,66.7,-67.72,0,BH2,-0.14,4.29,-0.51,0.13
42.7,66.7,-68.78,0,BH2,1.77,0.06,1.8,7.41
42.7,66.7,-69.82,0,BH2,2.87,3.73,-4.83,2.35
42.7,66.7,-70.88,0,BH2,-2.18,6.87,-10.75,4.57
42.7,66.7,-71.92,0,BH2,-1.25,15.04,-5.3,4.11
42.7,66.7,-72.97,0,BH2,4.1,3.7,-2.9,-0.93
42.7,66.7,-74.03,0,BH2,0.56,7.59,-2.89,-2.86
42.7,66.7,-75.08,0,BH2,0.94,1.5,-12.93,-2.7
42.7,66.7,-76.12,0,BH2,-3.96,4.22,-1.93,-4.51
42.7,66.7,-77.18,0,BH2,4.22,4.26,-6.54,0.41
42.7,66.7,-78.22,0,BH2,-0.26,3.93,0.37,10.16
42.7,66.7,-79.28,0,BH2,3.29,5.68,-0.33,5.07
42.7,66.7,-80.32,0,BH2,0.97,8.32,-4.65,-3.46
42.7,66.7,-81.38,0,BH2,-0.52,3.79,-10.27,-2.67
42.7,66.7,-82.42,0,BH2,0.25,3.19,-6.84,-2.08
42.7,66.7,-83.48,0,BH2,1.79,3.32,-1.29,0.99
42.7,66.7,-84.52,0,BH2,6.45,4.46,-1.24,0.72
42.7,66.7,-85.58,0,BH2,1.34,5.23,-6.82,4.73
42.7,66.7,-86.62,0,BH2,-1.31,8.06,-1.93,-1.31
42.7,66.7,-87.68,0,BH2,6.89,4.8,0.27,-0.51
42.7,66.7,-88.72,0,BH2,6.71,0.55,-6.03,-2.97
42.7,66.7,-89.78,0,BH2,1.4,4.87,-10.02,-3.26
42.7,66.7,-90.82,0,BH2,-0.77,6.69,-8.59,-2.35
42.7,66.7,-91.88,0,BH2,4.19,7.95,1.31,-0.8
42.7,66.7,-92.92,0,BH2,-2.07,1.03,-9.83,2.21
42.7,66.7,-93.98,0,BH2,4.21,1.11,0.83,-0.36
42.7,66.7,-95.02,0,BH2,-0.05,-1.07,-5.97,-1.55
42.7,66.7,-96.08,0,BH2,2.73,8.29,-2.97,-2.0
42.7,66.7,-97.12,0,BH2,2.07,5.65,-5.08,0.31
42.7,66.7,-98.18,0,BH2,2.7,1.73,-1.0,-3.68
42.7,66.7,-99.22,0,BH2,3.19,7.74,-5.54,1.36
42.7,66.7,-100.28,2,BH2,-7.79,-3.2,-11.03,1.72
42.7,66.7,-101.32,2,BH2,-7.4,-4.24,-9.08,0.26
42.7,66.7,-102.38,2,BH2,-8.82,-4.64,-8.5,-1.06
42.7,66.7,-103.42,2,BH2,-8.72,-6.14,-7.24,2.06
42.7,66.7,-104.48,2,BH2,-13.58,0.08,-10.82,-6.4
42.7,66.7,-105.52,2,BH2,-8.0,-4.75,-9.29,-0.49
42.7,66.7,-106.58,2,BH2,-11.98,0.41,-9.04,-1.5
42.7,66.7,-107.62,2,BH2,-4.1,-1.66,-11.45,3.77
42.7,66.7,-108.68,2,BH2,-10.19,-5.8,-6.72,2.0
42.7,66.7,-109.72,2,BH2,-5.42,-4.93,-11.45,2.22
42.7,66.7,-110.78,2,BH2,-9.58,-2.13,-1.69,1.63
42.7,66.7,-111.82,2,BH2,-10.3,-2.73,-14.05,2.17
42.7,66.7,-112.88,2,BH2,-9.9,1.51,-14.1,2.9
42.7,66.7,-113.92,2,BH2,-12.7,-2.63,-7.2,-0.57
42.7,66.7,-114.98,2,BH2,-3.73,1.21,-16.21,-1.0
42.7,66.7,-116.02,2,BH2,-4.81,-1.53,-14.85,-2.22
42.7,66.7,-117.08,2,BH2,-10.86,-8.31,-5.69,-2.79
42.7,66.7,-118.12,2,BH2,-11.17,-0.94,-9.89,-1.38
42.7,66.7,-119.18,2,BH2,-13.57,1.4,-8.52,-4.06
42.7,66.7,-120.22,2,BH2,-11.95,-0.81,-9.43,-7.24
42.7,66.7,-121.28,2,BH2,-7.51,-0.32,-6.18,4.15
42.7,66.7,-122.32,2,BH2,-10.17,-1.85,-17.31,-2.72
42.7,66.7,-123.38,2,BH2,-9.14,1.79,-10.57,2.37
42.7,66.7,-124.42,2,BH2,-14.51,-0.89,-6.38,-0.95
42.7,66.7,-125.48,2,BH2,-9.99,3.67,-7.28,-0.79
42.7,66.7,-126.52,2,BH2,-8.27,-2.55,-7.47,-2.34
42.7,66.7,-127.58,2,BH2,-8.85,-4.91,-14.31,-2.88
42.7,66.7,-128.62,2,BH2,-6.77,-3.87,-11.85,-0.4
42.7,66.7,-129.68,2,BH2,-5.24,-5.29,-10.46,-1.0
42.7,66.7,-130.72,2,BH2,-11.07,1.25,-9.46,-0.02
42.7,66.7,-131.78,2,BH2,-11.39,-3.73,-13.51,2.91
42.7,66.7,-132.82,2,BH2,-8.24,-5.33,-6.24,0.32
42.7,66.7,-133.88,2,BH2,-8.66,-1.73,-5.83,-4.05
42.7,66.7,-134.93,2,BH2,-9.33,-2.13,-8.8,2.44
42.7,66.7,-135.98,2,BH2,-0.6,-3.99,-5.15,3.6
42.7,66.7,-137.02,2,BH2,-9.9,-0.6,-8.8,-1.54
42.7,66.7,-138.07,2,BH2,-9.9,0.4,-10.56,0.59
42.7,66.7,-139.12,2,BH2,-8.13,-2.25,-12.34,1.41
42.7,66.7,-140.18,2,BH2,-12.04,-0.56,-13.01,-2.63
42.7,66.7,-141.22,2,BH2,-9.22,-1.53,-6.13,-2.31
42.7,66.7,-142.28,2,BH2,-9.72,-6.35,-4.45,-6.68
42.7,66.7,-143.32,2,BH2,-9.38,2.14,-9.88,-2.11
42.7,66.7,-144.38,2,BH2,-10.49,-3.46,-8.7,0.1
42.7,66.7,-145.43,2,BH2,-7.67,4.01,-11.6,-3.19
42.7,66.7,-146.48,2,BH2,-15.33,-7.61,-10.7,-1.89
42.7,66.7,-147.52,2,BH2,-12.1,1.39,-8.21,-3.68
42.7,66.7,-148.57,2,BH2,-7.93,0.52,-11.04,-1.01
42.7,66.7,-149.62,2,BH2,-10.75,-1.74,-10.23,1.86
42.7,66.7,-150.68,1,BH2,12.31,9.4,-7.79,-4.1
42.7,66.7,-151.72,1,BH2,10.42,8.0,-7.63,-6.21
42.7,66.7,-152.78,1,BH2,13.01,8.09,-12.34,0.55
42.7,66.7,-153.82,1,BH2,5.33,10.15,-13.17,-2.99
42.7,66.7,-154.88,1,BH2,7.76,9.35,-8.78,-12.13
42.7,66.7,-155.93,1,BH2,5.92,3.12,-15.02,-7.13
42.7,66.7,-156.98,1,BH2,6.09,10.81,-8.26,-2.13
42.7,66.7,-158.02,1,BH2,6.05,9.97,-9.04,-7.19
42.7,66.7,-159.07,1,BH2,10.18,11.44,-3.64,-6.01
42.7,66.7,-160.12,1,BH2,10.11,8.31,-8.66,-7.9
42.7,66.7,-161.18,1,BH2,6.8,3.85,-2.57,-6.33
42.7,66.7,-162.22,1,BH2,7.98,8.64,-6.41,-1.44
42.7,66.7,-163.28,1,BH2,20.13,4.2,-11.62,-2.29
42.7,66.7,-164.32,1,BH2,13.76,8.51,-6.6,-2.88
42.7,66.7,-165.38,1,BH2,8.2,9.59,-9.3,-3.81
42.7,66.7,-166.42,1,BH2,9.2,4.01,-5.59,-6.32
42.7,66.7,-167.48,1,BH2,11.04,9.19,-5.9,-9.72
42.7,66.7,-168.52,1,BH2,9.99,7.11,-5.83,-6.03
42.7,66.7,-169.58,1,BH2,6.47,7.79,-11.73,-4.0
42.7,66.7,-170.62,1,BH2,1.64,7.69,-9.25,-7.54
42.7,66.7,-171.68,1,BH2,6.28,5.72,-7.76,1.05
42.7,66.7,-172.72,1,BH2,2.87,6.24,-6.37,-2.24
42.7,66.7,-173.78,1,BH2,3.95,4.71,-9.2,-9.11
42.7,66.7,-174.82,1,BH2,10.23,9.88,-8.25,-4.69
42.7,66.7,-175.88,1,BH2,8.27,9.59,-13.48,-3.77
42.7,66.7,-176.92,1,BH2,4.98,7.07,-6.46,-3.03
42.7,66.7,-177.98,1,BH2,2.91,6.73,-2.24,-7.6
42.7,66.7,-179.02,1,BH2,8.84,10.86,-5.29,-2.5
42.7,66.7,-180.08,1,BH2,5.96,10.91,-7.29,-0.36
42.7,66.7,-181.12,1,BH2,3.16,4.13,-14.2,-1.95
42.7,66.7,-182.18,1,BH2,9.1,9.09,-5.84,-8.13
42.7,66.7,-183.22,1,BH2,5.56,13.53,-4.91,-6.36
42.7,66.7,-184.28,1,BH2,5.67,4.19,-7.07,-6.06
42.7,66.7,-185.32,1,BH2,6.98,14.0,-7.05,-0.73
42.7,66.7,-186.38,1,BH2,14.06,6.35,-9.73,-8.27
42.7,66.7,-187.42,1,BH2,10.85,12.65,-2.58,-12.1
42.7,66.7,-188.48,1,BH2,7.59,6.29,-7.19,-5.64
42.7,66.7,-189.52,1,BH2,6.59,4.02,-1.44,-5.52
42.7,66.7,-190.58,1,BH2,9.63,7.18,-7.07,-4.22
42.7,66.7,-191.62,1,BH2,10.27,6.5,-11.82,-6.52
42.7,66.7,-192.68,1,BH2,5.45,4.14,-4.74,-4.97
42.7,66.7,-193.72,1,BH2,11.43,6.18,-4.66,-9.26
