X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
20.75,74.79,-58.26,3,BH1,-5.18,-1.38,-6.46,-0.3
20.75,74.79,-58.76,3,BH1,-10.83,-5.85,-10.07,-1.34
20.75,74.79,-59.26,3,BH1,-7.2,4.42,-13.65,0.76
20.75,74.79,-59.76,3,BH1,-7.09,8.53,-10.88,-1.25
20.75,74.79,-60.26,3,BH1,-16.47,3.56,-5.46,-12.99
20.75,74.79,-60.77,3,BH1,-10.88,10.89,-16.04,-2.46
20.75,74.79,-61.27,3,BH1,-22.62,1.39,-8.03,3.96
20.75,74.79,-61.77,3,BH1,-10.62,-3.33,-6.0,-2.37
20.75,74.79,-62.27,3,BH1,-11.83,-2.53,-1.95,-4.46
20.75,74.79,-62.77,3,BH1,-1.56,5.11,-12.06,4.63
20.75,74.79,-63.27,3,BH1,-20.57,-5.97,-12.18,0.46
20.75,74.79,-63.77,3,BH1,-7.58,-9.9,-22.46,4.49
20.75,74.79,-64.27,3,BH1,-3.31,1.86,-8.86,1.65
20.75,74.79,-64.77,3,BH1,-23.21,-5.61,-16.08,-9.61
20.75,74.79,-65.27,3,BH1,-5.14,-10.05,-8.47,-5.91
20.75,74.79,-65.77,3,BH1,-22.18,-1.42,-8.13,8.14
20.75,74.79,-66.27,3,BH1,-6.82,-4.47,-10.56,-5.66
20.75,74.79,-66.77,3,BH1,-19.85,1.55,-9.33,-2.26
20.75,74.79,-67.27,3,BH1,-10.47,3.28,-9.45,2.24
20.75,74.79,-67.78,3,BH1,-9.74,2.17,-20.76,1.04
20.75,74.79,-68.28,3,BH1,-2.72,0.31,-3.88,-1.57
20.75,74.79,-68.78,3,BH1,-4.17,-4.63,-16.39,-0.61
20.75,74.79,-69.28,3,BH1,-4.92,4.81,-12.29,4.08
20.75,74.79,-69.78,3,BH1,-2.63,9.01,-12.87,10.15
20.75,74.79,-70.28,3,BH1,-2.2,-5.77,-16.87,-3.58
20.75,74.79,-70.78,3,BH1,-12.87,7.74,-13.67,5.97
20.75,74.79,-71.28,3,BH1,-15.27,-2.85,-15.19,7.4
20.75,74.79,-71.78,3,BH1,-8.49,-3.72,-13.37,1.42
20.75,74.79,-72.28,3,BH1,-13.34,-3.77,-12.81,1.49
20.75,74.79,-72.78,3,BH1,-18.93,-2.74,-6.91,-7.44
20.75,74.79,-73.28,3,BH1,-8.38,-5.64,-8.87,0.07
20.75,74.79,-73.78,3,BH1,-9.53,-1.34,-19.18,2.74
20.75,74.79,-74.28,3,BH1,-10.63,-10.67,-3.38,-3.44
20.75,74.79,-74.79,3,BH1,-10.94,-0.94,-11.42,-3.94
20.75,74.79,-75.29,3,BH1,-15.36,-7.44,-7.83,4.04
20.75,74.79,-75.79,3,BH1,-15.33,-3.49,-8.4,-6.35
20.75,74.79,-76.29,3,BH1,-13.2,-2.47,-11.46,-2.11
20.75,74.79,-76.79,3,BH1,-13.44,0.67,-10.18,2.03
20.75,74.79,-77.29,3,BH1,-1.42,0.39,-13.09,1.69
20.75,74.79,-77.79,3,BH1,0.11,-1.91,-17.26,-8.2
20.75,74.79,-78.29,3,BH1,-13.69,-5.08,-18.22,-6.1
20.75,74.79,-78.79,3,BH1,-15.66,2.11,-7.01,-5.27
20.75,74.79,-79.29,3,BH1,-10.33,4.49,-6.0,-0.64
20.75,74.79,-79.79,3,BH1,-5.02,-0.91,-9.36,-3.98
20.75,74.79,-80.29,3,BH1,-4.76,3.57,-14.18,1.58
20.75,74.79,-80.79,3,BH1,-14.02,-5.62,-7.02,5.69
20.75,74.79,-81.29,3,BH1,-10.66,0.98,-13.54,1.54
20.75,74.79,-81.8,3,BH1,-11.99,9.44,-4.56,3.37
20.75,74.79,-82.3,3,BH1,-6.09,-3.16,-10.44,-0.39
20.75,74.79,-82.8,3,BH1,-5.41,1.89,-7.44,2.87
20.75,74.79,-83.3,3,BH1,-7.37,3.57,-4.45,-1.56
20.75,74.79,-83.8,3,BH1,-10.28,11.16,-7.64,5.15
152.75,92.31,-0.18,1,BH2,5.57,9.54,-5.94,0.19
152.75,92.31,-0.68,1,BH2,7.14,6.68,-7.72,-1.16
152.75,92.31,-1.18,1,BH2,-2.54,10.65,-7.97,0.64
152.75,92.31,-1.68,1,BH2,0.64,6.84,1.68,0.92
152.75,92.31,-2.18,1,BH2,4.24,11.01,-2.38,7.7
152.75,92.31,-2.68,1,BH2,-1.48,4.39,-13.86,2.59
152.75,92.31,-3.18,1,BH2,2.56,7.0,-1.86,-0.59
152.75,92.31,-3.68,1,BH2,-4.27,-3.62,-2.46,-5.29
152.75,92.31,-4.18,1,BH2,-1.04,4.7,-1.72,7.65
152.75,92.31,-4.69,1,BH2,8.74,12.49,-9.54,3.31
152.75,92.31,-5.19,1,BH2,4.67,-1.2,-11.33,0.43
152.75,92.31,-5.69,1,BH2,1.14,13.07,-9.78,4.02
152.75,92.31,-6.19,1,BH2,1.78,-1.54,-0.72,3.77
152.75,92.31,-6.69,1,BH2,7.49,3.16,-8.29,-8.69
152.75,92.31,-7.19,1,BH2,7.26,3.55,-1.55,-0.45
152.75,92.31,-7.69,1,BH2,2.49,1.7,-10.24,-1.02
152.75,92.31,-8.19,1,BH2,-0.68,1.07,-0.26,5.3
152.75,92.31,-8.69,1,BH2,0.4,1.8,-10.15,9.26
152.75,92.31,-9.19,1,BH2,1.74,-0.89,-2.1,9.43
152.75,92.31,-9.69,1,BH2,-6.53,13.41,-10.96,4.47
152.75,92.31,-10.19,1,BH2,7.31,11.71,-3.11,-0.8
152.75,92.31,-10.69,1,BH2,8.7,3.64,-8.02,-9.67
152.75,92.31,-11.19,1,BH2,-3.76,-3.14,-2.55,-1.49
152.75,92.31,-11.7,1,BH2,6.22,1.2,-5.13,-10.06
152.75,92.31,-12.2,1,BH2,-2.78,4.72,-2.21,7.81
152.75,92.31,-12.7,1,BH2,-6.22,2.83,-3.91,5.17
152.75,92.31,-13.2,1,BH2,6.04,10.16,4.52,-1.39
152.75,92.31,-13.7,1,BH2,0.03,4.09,-2.82,6.22
152.75,92.31,-14.2,1,BH2,2.6,2.19,-9.01,-3.35
152.75,92.31,-14.7,1,BH2,3.67,1.89,-6.35,4.3
152.75,92.31,-15.2,1,BH2,-1.71,3.64,-0.96,-3.85
152.75,92.31,-15.7,1,BH2,3.53,2.42,-3.12,4.0
152.75,92.31,-16.2,1,BH2,0.58,1.91,-3.27,3.47
152.75,92.31,-16.7,1,BH2,-2.15,10.57,-7.79,3.9
152.75,92.31,-17.2,1,BH2,-10.81,7.74,-8.9,-3.11
152.75,92.31,-17.7,1,BH2,-1.44,3.26,-6.16,3.66
152.75,92.31,-18.2,1,BH2,-1.51,12.95,-1.37,9.08
152.75,92.31,-18.71,1,BH2,5.7,5.64,-5.31,1.61
152.75,92.31,-19.21,1,BH2,7.48,2.46,-7.63,-5.16
152.75,92.31,-19.71,1,BH2,-1.85,-4.93,0.8,6.55
152.75,92.31,-20.21,1,BH2,1.63,11.45,-5.12,2.02
152.75,92.31,-20.71,1,BH2,10.08,7.71,-6.15,-0.78
152.75,92.31,-21.21,1,BH2,-2.93,8.97,-12.47,-5.76
152.75,92.31,-21.71,1,BH2,-5.22,8.36,0.0,8.34
152.75,92.31,-22.21,1,BH2,2.52,2.09,-1.72,7.28
152.75,92.31,-22.71,1,BH2,1.81,5.34,-5.77,-2.1
152.75,92.31,-23.21,1,BH2,5.9,-0.87,-0.64,-6.42
152.75,92.31,-23.71,1,BH2,4.22,2.25,-7.96,1.4
152.75,92.31,-24.21,1,BH2,0.35,8.9,-7.96,0.56
152.75,92.31,-24.71,1,BH2,-0.92,5.72,-8.58,-4.3
152.75,92.31,-25.21,1,BH2,-0.37,4.81,-0.59,-4.62
152.75,92.31,-25.72,1,BH2,-5.47,2.08,-2.26,-4.99
152.75,92.31,-26.22,1,BH2,-2.88,6.52,1.95,3.86
152.75,92.31,-26.72,1,BH2,5.72,4.64,-2.25,-4.82
152.75,92.31,-27.22,1,BH2,-1.96,6.43,-3.11,-0.67
152.75,92.31,-27.72,1,BH2,-2.95,10.55,-7.4,2.24
152.75,92.31,-28.22,1,BH2,-4.35,-3.64,-2.35,-6.23
152.75,92.31,-28.72,1,BH2,3.49,4.22,-3.35,1.85
152.75,92.31,-29.22,1,BH2,-1.01,3.79,3.03,15.96
152.75,92.31,-29.72,1,BH2,-1.08,3.35,0.71,4.33
152.75,92.31,-30.22,1,BH2,0.08,12.59,-7.39,0.93
152.75,92.31,-30.72,1,BH2,-2.2,12.97,-12.03,3.89
152.75,92.31,-31.22,1,BH2,-2.96,9.35,1.6,-2.09
152.75,92.31,-31.72,1,BH2,-8.0,0.9,-2.93,0.26
152.75,92.31,-32.22,1,BH2,3.91,-0.57,-2.91,7.15
152.75,92.31,-32.73,2,BH2,11.96,11.33,-11.38,-7.14
152.75,92.31,-33.23,2,BH2,-2.07,4.32,-6.23,1.57
152.75,92.31,-33.73,2,BH2,9.95,-2.19,-9.7,-15.6
152.75,92.31,-34.23,2,BH2,9.86,3.54,-4.11,-4.59
152.75,92.31,-34.73,2,BH2,-4.89,6.37,-12.89,-6.45
152.75,92.31,-35.23,2,BH2,16.61,7.84,-3.96,-14.26
152.75,92.31,-35.73,2,BH2,10.51,7.95,-20.28,-12.64
152.75,92.31,-36.23,2,BH2,8.82,6.44,-9.34,-5.19
152.75,92.31,-36.73,2,BH2,3.19,7.04,-17.23,-11.27
152.75,92.31,-37.23,2,BH2,12.01,2.4,-5.34,-8.13
152.75,92.31,-37.73,2,BH2,12.0,18.89,-15.43,-5.16
152.75,92.31,-38.23,2,BH2,10.83,1.78,-8.76,1.13
152.75,92.31,-38.73,2,BH2,17.56,14.34,-10.99,-7.66
152.75,92.31,-39.23,2,BH2,12.76,3.28,-10.38,-11.61
152.75,92.31,-39.74,2,BH2,5.7,8.94,-10.59,-11.11
152.75,92.31,-40.24,2,BH2,11.09,2.47,-10.81,0.41
152.75,92.31,-40.74,2,BH2,1.84,9.4,-11.08,-1.76
152.75,92.31,-41.24,2,BH2,17.3,7.12,-4.05,-14.88
152.75,92.31,-41.74,2,BH2,6.16,11.94,-13.42,1.49
152.75,92.31,-42.24,2,BH2,5.93,7.12,-11.67,-0.36
152.75,92.31,-42.74,2,BH2,7.75,18.04,-9.75,-4.57
152.75,92.31,-43.24,2,BH2,4.05,1.93,-3.13,-4.46
152.75,92.31,-43.74,2,BH2,-1.51,11.41,-5.69,-5.15
152.75,92.31,-44.24,2,BH2,14.89,10.62,-7.23,-3.11
152.75,92.31,-44.74,2,BH2,4.85,0.17,-14.17,-10.94
152.75,92.31,-45.24,2,BH2,7.43,16.78,-6.84,-7.03
152.75,92.31,-45.74,2,BH2,1.66,2.83,-10.2,-11.01
152.75,92.31,-46.24,2,BH2,-0.42,12.14,-8.15,-6.3
152.75,92.31,-46.75,2,BH2,5.45,2.9,-17.46,-10.3
152.75,92.31,-47.25,2,BH2,10.92,12.81,-9.76,-8.16
152.75,92.31,-47.75,2,BH2,3.57,0.61,-5.25,-12.58
152.75,92.31,-48.25,2,BH2,10.66,0.64,-13.77,2.49
152.75,92.31,-48.75,2,BH2,-1.99,7.56,-10.28,-8.52
152.75,92.31,-49.25,2,BH2,12.5,3.49,-6.08,-12.16
152.75,92.31,-49.75,2,BH2,6.38,10.43,-9.33,-3.56
152.75,92.31,-50.25,2,BH2,3.11,6.78,-8.14,-3.56
152.75,92.31,-50.75,2,BH2,4.97,9.97,-7.91,-8.51
152.75,92.31,-51.25,2,BH2,13.84,7.11,-10.78,-8.34
152.75,92.31,-51.75,2,BH2,5.92,0.62,-3.25,-1.32
152.75,92.31,-52.25,2,BH2,9.29,4.32,-7.56,1.49
152.75,92.31,-52.75,2,BH2,7.4,2.3,-13.19,-2.39
152.75,92.31,-53.25,2,BH2,9.51,10.63,-10.08,-6.09
152.75,92.31,-53.76,2,BH2,12.73,7.26,-12.0,1.67
152.75,92.31,-54.26,2,BH2,-1.92,6.15,-10.47,-15.93
152.75,92.31,-54.76,2,BH2,4.5,14.44,-10.37,2.35
152.75,92.31,-55.26,2,BH2,11.54,13.49,-1.39,-6.09
152.75,92.31,-55.76,2,BH2,4.7,9.81,-16.42,-2.67
152.75,92.31,-56.26,2,BH2,10.32,3.06,-0.92,-10.26
152.75,92.31,-56.76,2,BH2,4.74,7.03,-9.25,-7.54
152.75,92.31,-57.26,2,BH2,3.1,5.0,-7.22,-8.2
152.75,92.31,-57.76,2,BH2,9.86,3.42,-14.11,-8.8
152.75,92.31,-58.26,2,BH2,9.93,7.76,-17.69,-0.8
152.75,92.31,-58.76,2,BH2,4.69,10.37,-14.1,-13.81
152.75,92.31,-59.26,2,BH2,5.49,9.59,-11.64,-8.39
152.75,92.31,-59.76,2,BH2,6.78,6.85,-8.22,-12.64
152.75,92.31,-60.26,2,BH2,3.67,12.48,-11.93,-1.85
152.75,92.31,-60.77,2,BH2,14.37,11.05,-12.23,1.25
152.75,92.31,-61.27,2,BH2,6.58,14.32,-7.67,-8.21
152.75,92.31,-61.77,2,BH2,9.84,15.3,-1.56,11.56
152.75,92.31,-62.27,2,BH2,6.81,6.61,-5.31,-7.01
152.75,92.31,-62.77,2,BH2,4.17,9.72,-10.95,-10.33
152.75,92.31,-63.27,2,BH2,6.76,7.16,-12.13,-5.05
152.75,92.31,-63.77,2,BH2,11.75,8.57,-3.8,-7.82
152.75,92.31,-64.27,2,BH2,9.45,6.32,-4.06,-12.57
152.75,92.31,-64.77,2,BH2,10.4,3.44,-1.83,-6.45
152.75,92.31,-65.27,2,BH2,2.75,3.13,-11.42,-0.74
152.75,92.31,-65.77,2,BH2,8.9,14.9,-6.38,-6.6
152.75,92.31,-66.27,2,BH2,2.61,3.3,-11.62,-10.98
152.75,92.31,-66.77,2,BH2,4.47,6.09,-2.44,-10.67
152.75,92.31,-67.27,2,BH2,8.94,11.72,-9.01,1.43
152.75,92.31,-67.78,2,BH2,15.9,12.77,-4.65,-10.7
152.75,92.31,-68.28,2,BH2,9.37,11.9,-6.08,-8.21
152.75,92.31,-68.78,2,BH2,2.0,22.22,-10.84,-2.55
152.75,92.31,-69.28,2,BH2,3.29,9.94,2.52,-3.29
152.75,92.31,-69.78,2,BH2,16.63,8.37,-12.73,2.79
152.75,92.31,-70.28,2,BH2,7.03,17.92,-8.54,-2.25
152.75,92.31,-70.78,2,BH2,10.86,9.41,-9.52,-8.85
152.75,92.31,-71.28,2,BH2,1.48,6.46,-6.48,-7.34
152.75,92.31,-71.78,2,BH2,5.41,7.03,-1.21,-5.18
152.75,92.31,-72.28,2,BH2,9.4,-1.74,-8.9,-5.35
152.75,92.31,-72.78,2,BH2,12.84,12.07,-0.81,-14.66
152.75,92.31,-73.28,2,BH2,2.91,12.01,-5.6,-10.32
152.75,92.31,-73.78,2,BH2,6.15,4.66,-8.31,-0.94
152.75,92.31,-74.28,2,BH2,10.39,6.59,2.88,3.34
152.75,92.31,-74.79,2,BH2,7.73,16.83,-8.45,-6.84
152.75,92.31,-75.29,2,BH2,12.52,9.52,-12.24,-12.45
152.75,92.31,-75.79,2,BH2,4.67,14.9,-12.93,-3.06
152.75,92.31,-76.29,2,BH2,10.59,4.83,-8.92,-11.99
152.75,92.31,-76.79,2,BH2,9.26,8.54,-12.24,-10.52
152.75,92.31,-77.29,3,BH2,-8.14,0.27,-7.11,-2.76
152.75,92.31,-77.79,3,BH2,-1.48,3.15,-10.58,1.34
152.75,92.31,-78.29,3,BH2,-6.33,-4.8,-4.98,0.53
152.75,92.31,-78.79,3,BH2,-8.09,4.78,-3.34,-1.76
152.75,92.31,-79.29,3,BH2,-16.15,-1.0,-4.37,-1.42
152.75,92.31,-79.79,3,BH2,-7.12,-4.82,-3.25,1.46
152.75,92.31,-80.29,3,BH2,-8.18,-4.46,-11.46,-4.42
152.75,92.31,-80.79,3,BH2,-10.33,-5.08,-3.55,-3.52
152.75,92.31,-81.29,3,BH2,-11.22,-1.51,2.35,-1.89
152.75,92.31,-81.8,3,BH2,-11.67,-3.52,-3.79,-5.56
152.75,92.31,-82.3,3,BH2,-19.9,-2.84,-9.28,4.63
152.75,92.31,-82.8,3,BH2,-7.84,4.85,-8.53,-0.58
152.75,92.31,-83.3,3,BH2,-10.34,0.08,-8.36,8.37
152.75,92.31,-83.8,3,BH2,-11.11,-0.02,-13.36,-1.41
152.75,92.31,-84.3,3,BH2,-10.0,-3.09,-4.44,0.6
152.75,92.31,-84.8,3,BH2,-4.38,-9.58,-1.33,-3.24
152.75,92.31,-85.3,3,BH2,-17.63,-5.77,-9.51,5.71
152.75,92.31,-85.8,3,BH2,-7.65,-14.55,-9.29,-6.15
152.75,92.31,-86.3,3,BH2,-13.01,-6.96,-10.06,-3.14
152.75,92.31,-86.8,3,BH2,-8.31,1.0,-8.17,-4.85
152.75,92.31,-87.3,3,BH2,-20.97,-4.04,-11.31,-2.63
152.75,92.31,-87.8,3,BH2,-8.64,-5.2,-0.12,4.14
152.75,92.31,-88.3,3,BH2,-7.49,-1.89,-6.21,11.17
152.75,92.31,-88.81,3,BH2,-15.08,-0.74,-8.35,-4.35
152.75,92.31,-89.31,3,BH2,-11.84,-2.72,-10.12,-2.57
152.75,92.31,-89.81,3,BH2,-17.62,1.46,-13.71,4.33
152.75,92.31,-90.31,3,BH2,-14.77,5.64,-7.93,-1.2
152.75,92.31,-90.81,3,BH2,-0.54,-8.56,-6.23,-2.77
152.75,92.31,-91.31,3,BH2,-9.81,4.88,-11.63,-8.23
152.75,92.31,-91.81,3,BH2,-6.55,3.11,-13.51,-4.64
152.75,92.31,-92.31,3,BH2,-3.18,-0.73,-4.16,1.0
152.75,92.31,-92.81,3,BH2,-11.92,1.78,-3.29,0.16
152.75,92.31,-93.31,3,BH2,-10.18,1.88,-9.48,2.37
152.75,92.31,-93.81,3,BH2,-5.39,-1.04,-3.79,2.65
152.75,92.31,-94.31,3,BH2,-13.83,-0.19,-15.11,-3.66
152.75,92.31,-94.81,3,BH2,-11.01,0.33,-15.92,-0.67
152.75,92.31,-95.31,3,BH2,-6.69,-2.34,-14.05,-4.7
152.75,92.31,-95.82,3,BH2,-11.11,-1.1,-14.5,4.1
152.75,92.31,-96.32,3,BH2,-3.45,-5.81,-6.54,-0.26
152.75,92.31,-96.82,3,BH2,-11.65,-3.67,-12.81,-2.72
152.75,92.31,-97.32,3,BH2,-12.5,-1.95,-10.84,-3.0
152.75,92.31,-97.82,3,BH2,-8.64,0.02,-12.33,-3.44
152.75,92.31,-98.32,3,BH2,-11.58,2.42,-12.09,1.25
152.75,92.31,-98.82,3,BH2,1.13,-2.95,-11.57,3.81
152.75,92.31,-99.32,3,BH2,-8.23,-1.61,-8.82,5.25
152.75,92.31,-99.82,3,BH2,-16.55,-3.26,-15.01,4.93
83.75,20.21,-0.18,1,BH3,-5.68,11.06,-3.12,3.66
83.75,20.21,-0.68,1,BH3,-2.57,4.46,-13.22,-5.87
83.75,20.21,-1.18,1,BH3,-2.89,9.47,-9.77,0.16
83.75,20.21,-1.68,1,BH3,6.09,7.21,1.06,9.15
83.75,20.21,-2.18,1,BH3,4.33,2.32,-9.61,1.4
83.75,20.21,-2.68,1,BH3,6.74,1.41,-6.06,0.1
