X,Y,Z,layer,Well Name,feature1,feature2,feature3,feature4
86.5,63.1,-47.78,0,BH1,-8.9,-2.24,7.54,5.78
86.5,63.1,-48.82,0,BH1,-19.21,7.65,-5.14,7.2
86.5,63.1,-49.88,0,BH1,-12.26,5.61,-3.47,7.62
86.5,63.1,-50.92,0,BH1,-7.66,8.66,-5.71,7.17
86.5,63.1,-51.98,0,BH1,-10.06,7.25,4.58,7.58
86.5,63.1,-53.02,0,BH1,-11.31,7.3,-4.0,7.98
86.5,63.1,-54.08,0,BH1,-2.54,1.58,-0.83,-3.75
86.5,63.1,-55.12,0,BH1,-5.09,1.08,18.02,0.21
86.5,63.1,-56.18,0,BH1,-8.47,3.47,5.85,1.01
86.5,63.1,-57.22,0,BH1,-9.7,3.84,-1.71,2.34
86.5,63.1,-58.28,0,BH1,-7.89,1.66,-2.48,2.77
86.5,63.1,-59.32,0,BH1,-13.93,13.46,-7.62,1.28
86.5,63.1,-60.38,1,BH1,18.53,10.49,-0.94,-6.03
86.5,63.1,-61.42,1,BH1,3.21,2.71,0.58,-14.9
86.5,63.1,-62.48,1,BH1,7.43,-2.69,5.65,-6.73
86.5,63.1,-63.52,1,BH1,8.46,7.53,-7.86,-8.65
86.5,63.1,-64.58,1,BH1,11.38,4.97,5.45,-5.75
86.5,63.1,-65.62,1,BH1,7.63,-0.35,1.01,-11.4
86.5,63.1,-66.68,1,BH1,14.3,4.01,0.57,-12.0
86.5,63.1,-67.72,1,BH1,14.8,1.31,-0.68,-15.45
86.5,63.1,-68.78,1,BH1,4.29,-0.49,-5.28,1.48
86.5,63.1,-69.82,1,BH1,8.27,10.98,2.54,-18.15
86.5,63.1,-70.88,1,BH1,6.26,-2.45,4.28,-9.43
86.5,63.1,-71.92,1,BH1,7.72,2.29,5.98,-8.03
86.5,63.1,-72.97,1,BH1,8.2,1.06,8.82,-14.27
86.5,63.1,-74.03,1,BH1,7.39,-5.84,9.3,-6.61
86.5,63.1,-75.08,1,BH1,11.79,-0.05,6.77,-6.1
86.5,63.1,-76.12,1,BH1,4.67,1.84,4.13,-9.06
86.5,63.1,-77.18,1,BH1,6.38,6.19,-5.48,-12.28
86.5,63.1,-78.22,1,BH1,11.15,7.39,-12.72,-8.34
86.5,63.1,-79.28,1,BH1,14.84,-0.6,0.64,-23.27
86.5,63.1,-80.32,1,BH1,15.55,-1.02,-6.53,-12.61
86.5,63.1,-81.38,1,BH1,16.62,-1.7,-0.84,-20.43
86.5,63.1,-82.42,1,BH1,10.29,5.13,-1.22,-11.32
86.5,63.1,-83.48,1,BH1,11.1,-8.06,-6.19,-6.7
86.5,63.1,-84.52,1,BH1,9.05,6.85,5.5,-5.98
86.5,63.1,-85.58,1,BH1,2.05,-2.22,-5.56,-6.98
86.5,63.1,-86.62,1,BH1,6.67,-4.46,-6.94,1.54
86.5,63.1,-87.68,1,BH1,19.0,2.06,-4.95,-3.38
86.5,63.1,-88.72,1,BH1,15.16,-7.88,-8.86,-14.7
86.5,63.1,-89.78,1,BH1,4.87,-7.34,4.37,-5.01
86.5,63.1,-90.82,1,BH1,5.13,0.04,-13.67,-1.42
86.5,63.1,-91.88,1,BH1,10.69,-9.01,3.2,-5.0
86.5,63.1,-92.92,1,BH1,4.02,-7.06,-0.32,-8.9
86.5,63.1,-93.98,1,BH1,14.76,11.9,9.36,-8.51
86.5,63.1,-95.02,1,BH1,14.57,-1.72,-6.59,-14.35
86.5,63.1,-96.08,1,BH1,18.21,-3.99,7.55,-9.25
86.5,63.1,-97.12,1,BH1,14.5,8.85,2.28,-5.09
86.5,63.1,-98.18,1,BH1,13.08,1.21,-9.24,0.19
86.5,63.1,-99.22,1,BH1,9.79,-7.69,3.41,4.05
86.5,63.1,-100.28,1,BH1,-2.58,2.82,-3.04,-2.25
86.5,63.1,-101.32,1,BH1,2.67,-2.59,3.8,-3.86
86.5,63.1,-102.38,1,BH1,16.67,-5.23,9.54,-13.83
86.5,63.1,-103.42,1,BH1,10.58,-1.99,-0.84,-4.16
86.5,63.1,-104.48,1,BH1,15.11,10.48,0.79,-9.56
86.5,63.1,-105.52,1,BH1,14.46,5.97,-2.73,-4.55
86.5,63.1,-106.58,1,BH1,10.6,4.17,2.92,-14.94
86.5,63.1,-107.62,1,BH1,19.87,7.82,-2.16,-27.35
86.5,63.1,-108.68,1,BH1,7.74,17.22,2.66,-9.71
86.5,63.1,-109.72,1,BH1,22.24,0.86,11.05,-7.06
86.5,63.1,-110.78,1,BH1,13.04,3.53,5.49,-11.86
86.5,63.1,-111.82,1,BH1,-7.86,-3.62,-1.34,-5.95
86.5,63.1,-112.88,1,BH1,10.36,2.47,-12.19,-16.04
86.5,63.1,-113.92,2,BH1,-7.69,-2.4,-3.47,8.4
86.5,63.1,-114.98,2,BH1,-4.24,-3.84,-0.12,1.04
86.5,63.1,-116.02,2,BH1,-5.79,6.08,14.85,1.51
86.5,63.1,-117.08,2,BH1,-0.06,-2.57,0.04,0.25
86.5,63.1,-118.12,2,BH1,-11.44,-5.96,5.02,-0.79
86.5,63.1,-119.18,2,BH1,-4.37,-5.0,0.85,-0.06
86.5,63.1,-120.22,2,BH1,-15.12,-8.01,6.64,10.69
86.5,63.1,-121.28,2,BH1,-6.25,7.11,9.28,12.03
86.5,63.1,-122.32,2,BH1,-7.67,2.07,-1.77,14.14
86.5,63.1,-123.38,2,BH1,-3.68,-6.81,4.04,3.69
86.5,63.1,-124.42,2,BH1,2.45,5.15,4.95,3.75
86.5,63.1,-125.48,2,BH1,-4.88,3.38,3.18,4.17
86.5,63.1,-126.52,2,BH1,-6.56,6.94,3.25,7.46
86.5,63.1,-127.58,2,BH1,-11.52,2.22,7.84,-1.32
86.5,63.1,-128.62,2,BH1,0.23,0.63,3.34,-0.51
86.5,63.1,-129.68,2,BH1,-6.0,2.01,7.27,-0.97
86.5,63.1,-130.72,2,BH1,-1.31,10.96,12.33,10.65
86.5,63.1,-131.78,2,BH1,-10.68,1.55,9.38,10.37
86.5,63.1,-132.82,2,BH1,-11.78,-5.85,6.81,14.19
86.5,63.1,-133.88,2,BH1,-17.57,-3.21,-4.7,9.23
86.5,63.1,-134.93,2,BH1,-16.89,-10.89,7.78,-1.66
86.5,63.1,-135.98,2,BH1,-5.76,2.2,10.49,-2.55
86.5,63.1,-137.02,2,BH1,6.87,-1.7,8.32,7.71
86.5,63.1,-138.07,2,BH1,-1.17,-7.81,8.33,3.09
86.5,63.1,-139.12,2,BH1,-11.04,-8.38,1.27,9.61
86.5,63.1,-140.18,2,BH1,4.4,-5.94,12.97,9.79
86.5,63.1,-141.22,2,BH1,-6.24,-2.08,5.2,9.19
86.5,63.1,-142.28,2,BH1,-4.24,11.66,10.68,4.79
86.5,63.1,-143.32,2,BH1,-2.46,-0.62,6.14,9.04
86.5,63.1,-144.38,2,BH1,-8.04,5.99,2.55,7.74
86.5,63.1,-145.43,2,BH1,-0.9,-0.46,7.93,9.67
86.5,63.1,-146.48,2,BH1,-8.63,3.79,11.82,7.3
86.5,63.1,-147.52,2,BH1,-4.06,3.24,1.91,4.44
86.5,63.1,-148.57,2,BH1,2.9,-6.33,8.42,0.79
86.5,63.1,-149.62,2,BH1,-2.23,4.19,-2.41,12.79
86.5,63.1,-150.68,2,BH1,-5.71,10.77,-2.14,-3.41
86.5,63.1,-151.72,2,BH1,-6.61,1.73,-4.17,0.06
86.5,63.1,-152.78,2,BH1,-6.65,-1.98,9.66,1.51
86.5,63.1,-153.82,2,BH1,-9.48,-6.29,3.65,6.24
86.5,63.1,-154.88,2,BH1,-6.39,-3.01,2.47,-0.28
86.5,63.1,-155.93,2,BH1,1.08,-4.23,-1.86,-1.4
86.5,63.1,-156.98,2,BH1,-1.95,-0.29,5.53,4.13
86.5,63.1,-158.02,2,BH1,-3.29,1.99,4.25,14.82
86.5,63.1,-159.07,2,BH1,-6.01,-1.13,-3.33,4.43
86.5,63.1,-160.12,2,BH1,1.47,-7.44,-8.2,1.53
86.5,63.1,-161.18,2,BH1,-0.12,0.98,1.72,10.77
86.5,63.1,-162.22,2,BH1,-7.88,-1.62,2.84,9.6
86.5,63.1,-163.28,2,BH1,2.17,-7.48,-3.18,9.66
86.5,63.1,-164.32,2,BH1,-5.93,1.63,9.94,-3.26
86.5,63.1,-165.38,2,BH1,-3.27,-0.21,-0.85,15.01
86.5,63.1,-166.42,2,BH1,-6.74,1.88,16.87,2.48
86.5,63.1,-167.48,2,BH1,4.31,0.85,1.99,4.1
86.5,63.1,-168.52,2,BH1,-5.62,2.47,9.48,-1.77
86.5,63.1,-169.58,2,BH1,7.28,-5.38,7.17,13.6
86.5,63.1,-170.62,2,BH1,0.73,1.85,14.26,7.0
86.5,63.1,-171.68,2,BH1,-5.11,7.95,2.21,-1.13
86.5,63.1,-172.72,2,BH1,-6.36,-1.92,-0.78,8.82
86.5,63.1,-173.78,2,BH1,-5.97,-1.98,11.34,2.12
86.5,63.1,-174.82,2,BH1,0.19,10.72,3.2,2.7
86.5,63.1,-175.88,2,BH1,-0.24,6.18,-1.95,15.15
86.5,63.1,-176.92,2,BH1,-4.62,2.72,3.37,7.78
86.5,63.1,-177.98,2,BH1,1.38,-1.26,8.26,8.02
86.5,63.1,-179.02,2,BH1,-4.06,-2.31,2.84,3.82
86.5,63.1,-180.08,2,BH1,-2.15,3.04,7.85,-7.02
86.5,63.1,-181.12,2,BH1,-8.84,-12.41,-2.35,12.38
86.5,63.1,-182.18,2,BH1,-9.44,0.55,6.67,5.27
86.5,63.1,-183.22,2,BH1,6.1,-2.14,11.45,5.22
86.5,63.1,-184.28,2,BH1,-7.19,1.66,5.37,1.97
86.5,63.1,-185.32,2,BH1,-6.02,1.51,3.23,2.9
86.5,63.1,-186.38,2,BH1,-4.9,5.47,0.59,6.0
86.5,63.1,-187.42,2,BH1,-9.38,-14.47,8.3,4.94
86.5,63.1,-188.48,2,BH1,-7.53,-12.15,11.81,6.97
86.5,63.1,-189.52,2,BH1,2.8,-5.7,1.17,18.04
86.5,63.1,-190.58,2,BH1,-1.72,-1.69,1.96,6.6
86.5,63.1,-191.62,2,BH1,-9.61,-11.42,9.01,12.51
86.5,63.1,-192.68,2,BH1,-0.36,-6.77,-3.94,7.83
86.5,63.1,-193.72,2,BH1,-7.12,2.89,0.18,8.62
86.5,63.1,-194.78,2,BH1,-5.93,-9.66,-1.56,3.97
86.5,63.1,-195.82,2,BH1,1.7,5.48,0.2,-1.94
86.5,63.1,-196.88,2,BH1,-0.63,8.62,7.9,11.1
86.5,63.1,-197.92,2,BH1,3.63,-11.1,5.37,3.31
86.5,63.1,-198.98,2,BH1,-4.55,3.5,6.53,10.28
88.3,152.5,-0.52,0,BH2,-4.33,1.18,3.15,5.27
88.3,152.5,-1.58,0,BH2,-6.18,4.71,-3.7,8.84
88.3,152.5,-2.62,0,BH2,-4.69,5.76,-2.93,3.21
88.3,152.5,-3.68,0,BH2,-10.18,7.31,-1.21,2.57
88.3,152.5,-4.72,0,BH2,-17.97,-2.44,-7.05,-0.2
88.3,152.5,-5.78,0,BH2,-6.66,1.59,2.34,-3.61
88.3,152.5,-6.82,0,BH2,-8.57,8.57,3.86,4.2
88.3,152.5,-7.88,0,BH2,-1.3,10.44,-7.19,-3.6
88.3,152.5,-8.93,0,BH2,-14.4,-4.48,-0.75,-2.88
88.3,152.5,-9.98,0,BH2,-19.06,11.68,-5.88,14.83
88.3,152.5,-11.02,0,BH2,-5.55,6.07,-4.15,2.16
88.3,152.5,-12.08,0,BH2,-11.55,1.91,0.39,9.1
88.3,152.5,-13.12,0,BH2,-3.04,8.91,2.62,7.58
88.3,152.5,-14.18,0,BH2,-11.15,6.86,-4.83,0.14
88.3,152.5,-15.22,0,BH2,-10.86,1.01,-2.48,5.74
88.3,152.5,-16.27,0,BH2,-5.32,5.27,5.67,1.12
88.3,152.5,-17.32,0,BH2,-2.96,9.1,-4.02,6.39
88.3,152.5,-18.38,0,BH2,-6.62,11.08,7.43,1.25
88.3,152.5,-19.42,0,BH2,-14.3,-6.08,-0.88,8.55
88.3,152.5,-20.48,0,BH2,-9.79,5.07,-1.57,0.32
88.3,152.5,-21.52,0,BH2,-10.0,8.66,-2.88,2.13
88.3,152.5,-22.58,0,BH2,-11.47,7.02,7.06,1.76
88.3,152.5,-23.62,0,BH2,-5.28,5.68,5.66,13.62
88.3,152.5,-24.68,0,BH2,-12.49,4.97,-0.37,-2.37
88.3,152.5,-25.72,0,BH2,-3.09,5.8,-1.94,7.59
88.3,152.5,-26.78,0,BH2,-9.71,11.2,-4.19,6.18
88.3,152.5,-27.82,0,BH2,-15.27,4.55,-4.74,-5.56
88.3,152.5,-28.88,0,BH2,-2.6,11.44,4.33,3.64
88.3,152.5,-29.92,0,BH2,-7.03,5.02,-2.43,5.53
88.3,152.5,-30.98,0,BH2,-8.86,4.63,0.99,3.77
88.3,152.5,-32.02,0,BH2,0.39,6.16,2.65,1.13
88.3,152.5,-33.08,0,BH2,-13.81,7.91,-5.65,6.16
88.3,152.5,-34.12,0,BH2,-8.79,6.18,4.78,7.25
88.3,152.5,-35.17,0,BH2,-10.05,3.68,0.47,14.25
88.3,152.5,-36.22,0,BH2,-17.62,-1.32,-1.44,5.8
88.3,152.5,-37.28,0,BH2,-8.54,-1.55,-6.46,9.17
88.3,152.5,-38.33,0,BH2,-2.52,11.73,6.47,8.83
88.3,152.5,-39.38,0,BH2,-16.86,14.79,4.89,8.8
88.3,152.5,-40.42,0,BH2,-3.3,6.3,-11.25,-0.71
88.3,152.5,-41.48,0,BH2,2.68,8.06,-1.06,6.87
88.3,152.5,-42.52,0,BH2,-2.28,13.42,-2.8,13.59
88.3,152.5,-43.58,0,BH2,-1.6,-11.32,-4.5,-2.14
88.3,152.5,-44.62,0,BH2,-10.52,11.6,5.48,-0.05
88.3,152.5,-45.68,0,BH2,-9.0,12.16,-3.26,-6.02
88.3,152.5,-46.72,0,BH2,-20.01,5.39,-0.66,5.5
88.3,152.5,-47.78,0,BH2,-9.59,9.73,-4.67,9.51
88.3,152.5,-48.82,0,BH2,-4.28,14.35,-8.45,5.84
88.3,152.5,-49.88,0,BH2,-7.94,1.0,-0.71,3.15
88.3,152.5,-50.92,0,BH2,6.04,16.5,-2.35,-8.13
88.3,152.5,-51.98,0,BH2,-6.58,-2.88,2.49,1.29
88.3,152.5,-53.02,0,BH2,-4.57,7.8,-5.51,-3.26
88.3,152.5,-54.08,0,BH2,1.24,3.79,3.39,3.48
88.3,152.5,-55.12,0,BH2,-10.56,1.9,-5.42,8.27
88.3,152.5,-56.18,0,BH2,-13.31,5.68,-8.95,2.22
88.3,152.5,-57.22,0,BH2,-3.21,-10.38,0.17,1.44
88.3,152.5,-58.28,0,BH2,-8.14,10.97,-3.81,-1.01
88.3,152.5,-59.32,0,BH2,-11.31,-2.62,-2.71,4.6
88.3,152.5,-60.38,0,BH2,-3.9,11.12,-5.25,0.07
88.3,152.5,-61.42,1,BH2,11.66,0.05,-13.74,-7.44
88.3,152.5,-62.48,1,BH2,15.49,3.03,-9.19,-21.49
88.3,152.5,-63.52,1,BH2,7.53,10.16,2.87,-12.95
88.3,152.5,-64.58,1,BH2,16.08,-1.21,1.15,-17.37
88.3,152.5,-65.62,1,BH2,11.67,6.53,-5.5,-3.83
88.3,152.5,-66.68,1,BH2,9.12,0.36,6.38,-12.88
88.3,152.5,-67.72,1,BH2,11.26,-0.92,8.68,-3.6
88.3,152.5,-68.78,1,BH2,9.45,-4.49,-9.24,-7.86
88.3,152.5,-69.82,1,BH2,9.97,-4.65,-7.03,-7.33
88.3,152.5,-70.88,1,BH2,10.06,2.46,4.21,-8.01
88.3,152.5,-71.92,1,BH2,14.53,-5.93,0.06,-3.75
88.3,152.5,-72.97,1,BH2,6.03,4.71,-2.82,-2.99
88.3,152.5,-74.03,1,BH2,7.81,11.77,5.06,-6.1
88.3,152.5,-75.08,1,BH2,11.77,-5.11,-3.97,-5.26
88.3,152.5,-76.12,1,BH2,8.7,-1.11,-2.37,-7.93
88.3,152.5,-77.18,1,BH2,3.06,1.34,4.57,-16.78
88.3,152.5,-78.22,1,BH2,6.07,-6.11,4.97,-14.42
88.3,152.5,-79.28,1,BH2,5.18,7.75,2.98,-18.37
88.3,152.5,-80.32,1,BH2,-2.31,0.7,-15.54,-13.34
88.3,152.5,-81.38,1,BH2,2.77,-1.46,-3.81,-9.8
88.3,152.5,-82.42,1,BH2,8.42,2.99,5.34,-2.99
88.3,152.5,-83.48,1,BH2,17.41,-4.35,-1.23,-11.4
88.3,152.5,-84.52,1,BH2,4.78,4.76,7.59,-11.43
88.3,152.5,-85.58,1,BH2,10.67,-0.18,8.37,-7.08
88.3,152.5,-86.62,1,BH2,13.44,-0.65,-13.85,-12.88
88.3,152.5,-87.68,1,BH2,5.78,3.43,-7.2,-10.95
88.3,152.5,-88.72,1,BH2,8.39,0.39,6.11,-14.22
88.3,152.5,-89.78,1,BH2,21.08,0.96,-3.53,-1.91
88.3,152.5,-90.82,1,BH2,7.76,3.15,-4.13,-3.84
88.3,152.5,-91.88,1,BH2,-9.88,-7.27,2.25,0.6
88.3,152.5,-92.92,1,BH2,2.51,0.24,7.35,2.85
88.3,152.5,-93.98,1,BH2,5.31,3.95,-2.39,-1.17
88.3,152.5,-95.02,1,BH2,-0.65,7.98,2.88,-7.03
88.3,152.5,-96.08,1,BH2,1.09,7.76,-2.9,-9.86
88.3,152.5,-97.12,1,BH2,15.79,6.7,-6.15,-8.03
88.3,152.5,-98.18,1,BH2,12.12,-4.02,1.87,2.41
88.3,152.5,-99.22,1,BH2,23.07,2.45,7.43,-2.21
88.3,152.5,-100.28,1,BH2,7.5,-5.9,4.98,-10.66
88.3,152.5,-101.32,1,BH2,14.69,8.97,3.22,-10.91
88.3,152.5,-102.38,1,BH2,6.41,0.19,2.54,-9.88
88.3,152.5,-103.42,1,BH2,9.42,4.73,3.26,-1.98
88.3,152.5,-104.48,1,BH2,2.55,-3.18,-2.34,-3.76
88.3,152.5,-105.52,1,BH2,6.98,3.61,3.73,-9.08
88.3,152.5,-106.58,1,BH2,12.03,8.56,0.71,-9.02
88.3,152.5,-107.62,1,BH2,5.85,3.97,-2.06,-8.76
88.3,152.5,-108.68,1,BH2,1.73,4.96,0.27,-9.87
88.3,152.5,-109.72,1,BH2,7.24,2.87,9.36,-6.8
88.3,152.5,-110.78,1,BH2,4.74,5.22,-5.37,-5.67
88.3,152.5,-111.82,1,BH2,-3.97,-2.93,3.63,-13.66
88.3,152.5,-112.88,1,BH2,10.49,1.13,10.08,-9.64
88.3,152.5,-113.92,1,BH2,8.04,0.32,10.33,-5.78
88.3,152.5,-114.98,1,BH2,9.05,5.99,-4.08,-7.8
88.3,152.5,-116.02,1,BH2,15.65,-2.04,3.34,-11.83
88.3,152.5,-117.08,2,BH2,-1.78,1.26,6.65,2.13
88.3,152.5,-118.12,2,BH2,-10.41,0.18,5.85,7.84
88.3,152.5,-119.18,2,BH2,-10.67,1.36,-10.72,15.24
88.3,152.5,-120.22,2,BH2,-3.24,3.08,0.23,16.64
88.3,152.5,-121.28,2,BH2,-12.53,-0.89,8.15,4.45
88.3,152.5,-122.32,2,BH2,-4.63,-1.47,4.78,10.72
88.3,152.5,-123.38,2,BH2,-5.83,-1.67,-4.91,7.94
88.3,152.5,-124.42,2,BH2,-2.41,0.73,-0.49,18.18
88.3,152.5,-125.48,2,BH2,-7.87,-6.2,-2.06,4.59
88.3,152.5,-126.52,2,BH2,-4.64,-5.39,8.35,1.02
88.3,152.5,-127.58,2,BH2,-15.47,3.02,2.44,3.4
88.3,152.5,-128.62,2,BH2,-6.75,5.1,3.04,3.79
88.3,152.5,-129.68,2,BH2,-18.0,-0.49,6.81,4.04
88.3,152.5,-130.72,2,BH2,0.14,-0.65,0.49,9.47
88.3,152.5,-131.78,2,BH2,-1.34,3.91,6.38,6.37
88.3,152.5,-132.82,2,BH2,-10.59,-2.02,0.19,-0.75
88.3,152.5,-133.88,2,BH2,-9.41,-4.53,5.14,2.65
88.3,152.5,-134.93,2,BH2,-14.32,3.3,-2.45,-4.94
88.3,152.5,-135.98,2,BH2,3.22,-6.81,10.18,3.34
88.3,152.5,-137.02,2,BH2,-9.98,-2.45,-4.21,3.27
88.3,152.5,-138.07,2,BH2,-1.47,4.76,13.38,3.12
88.3,152.5,-139.12,2,BH2,-6.48,-1.33,-0.39,-1.24
88.3,152.5,-140.18,2,BH2,-2.22,-6.43,10.15,7.16
88.3,152.5,-141.22,2,BH2,-6.59,-3.93,14.07,7.67
88.3,152.5,-142.28,2,BH2,-8.26,-2.32,4.68,6.4
88.3,152.5,-143.32,2,BH2,1.51,-3.12,2.28,8.29
88.3,152.5,-144.38,2,BH2,-4.61,-1.02,11.16,11.06
88.3,152.5,-145.43,2,BH2,-1.12,-10.26,5.5,4.26
88.3,152.5,-146.48,2,BH2,-4.12,-7.52,3.69,14.99
88.3,152.5,-147.52,2,BH2,-2.32,-9.53,3.59,11.82
88.3,152.5,-148.57,2,BH2,-13.81,-11.25,6.15,-3.59
88.3,152.5,-149.62,2,BH2,-13.44,-6.74,1.28,10.15
88.3,152.5,-150.68,2,BH2,-1.33,2.2,-3.47,5.09
88.3,152.5,-151.72,2,BH2,1.26,7.9,-3.75,2.1
88.3,152.5,-152.78,2,BH2,-7.88,-1.31,-1.56,7.76
88.3,152.5,-153.82,2,BH2,-8.94,0.66,6.52,8.85
88.3,152.5,-154.88,2,BH2,-9.12,1.34,2.72,1.72
88.3,152.5,-155.93,2,BH2,-0.07,-0.62,7.86,-3.74
88.3,152.5,-156.98,2,BH2,-4.85,-4.73,-3.35,6.16
88.3,152.5,-158.02,2,BH2,-11.93,3.61,1.1,1.66
88.3,152.5,-159.07,2,BH2,1.24,-1.06,-10.01,-5.07
88.3,152.5,-160.12,2,BH2,-17.28,-14.51,-1.92,1.02
88.3,152.5,-161.18,2,BH2,-9.66,0.73,7.71,1.42
88.3,152.5,-162.22,2,BH2,0.73,-5.6,2.58,11.57
88.3,152.5,-163.28,2,BH2,1.34,-2.75,8.57,14.53
88.3,152.5,-164.32,2,BH2,-11.56,6.64,10.36,7.0
88.3,152.5,-165.38,2,BH2,0.7,-13.4,3.67,-6.11
88.3,152.5,-166.42,2,BH2,-2.29,5.66,8.13,5.44
88.3,152.5,-167.48,2,BH2,-7.57,8.68,-0.07,10.13
88.3,152.5,-168.52,2,BH2,-7.2,-7.8,1.58,4.85
88.3,152.5,-169.58,2,BH2,-3.42,0.82,-4.51,5.25
88.3,152.5,-170.62,2,BH2,-2.89,13.48,4.03,1.36
88.3,152.5,-171.68,2,BH2,-4.57,-1.63,1.9,3.17
88.3,152.5,-172.72,2,BH2,-2.83,-13.37,-5.75,4.15
88.3,152.5,-173.78,2,BH2,3.75,-3.33,-1.55,11.87
88.3,152.5,-174.82,2,BH2,-2.82,1.36,6.74,5.62
88.3,152.5,-175.88,2,BH2,-0.86,-1.5,7.5,8.67
88.3,152.5,-176.92,2,BH2,3.69,6.47,2.18,2.17
88.3,152.5,-177.98,2,BH2,-4.36,1.68,6.34,4.99
88.3,152.5,-179.02,2,BH2,-7.31,6.36,1.67,0.33
88.3,152.5,-180.08,2,BH2,-1.83,-0.85,7.61,13.55
88.3,152.5,-181.12,2,BH2,-6.23,4.28,-1.42,0.63
88.3,152.5,-182.18,2,BH2,2.4,10.67,7.03,3.13
88.3,152.5,-183.22,2,BH2,-8.19,0.35,1.69,-9.32
88.3,152.5,-184.28,2,BH2,4.72,5.22,5.52,9.9
88.3,152.5,-185.32,2,BH2,-2.96,-1.84,4.56,6.35
88.3,152.5,-186.38,2,BH2,-5.54,-4.53,3.22,7.11
88.3,152.5,-187.42,2,BH2,-8.25,1.24,9.48,3.33
88.3,152.5,-188.48,2,BH2,-5.5,3.16,2.79,4.87
88.3,152.5,-189.52,2,BH2,-17.9,-7.92,0.81,3.29
88.3,152.5,-190.58,2,BH2,-6.04,4.82,8.3,3.73
88.3,152.5,-191.62,2,BH2,5.38,10.48,4.92,0.38
88.3,152.5,-192.68,2,BH2,7.25,-0.36,-2.42,10.36
88.3,152.5,-193.72,2,BH2,-7.18,-7.11,2.28,3.47
88.3,152.5,-194.78,2,BH2,-2.61,-10.03,-2.81,3.48
88.3,152.5,-195.82,2,BH2,-6.01,2.26,9.14,14.13
88.3,152.5,-196.88,2,BH2,-11.33,6.04,10.64,10.09
